index,name,category,category_group,address,city,neighborhood,latitude,longitude,has_coordinates,plus_code,phone,has_phone,website,has_website,needs_website,rating,review_count,engagement_level,num_photos,has_photos,num_review_photos,total_images,num_reviews_with_text,reviews_with_photos,price_level,has_opening_hours,days_with_hours,has_accessibility,accessibility,has_amenities,amenities,has_payments,payments,has_parking,parking,has_service_options,service_options,has_highlights,highlights,data_completeness,image_score,review_score,rating_score,overall_quality,is_good_candidate,is_premium_candidate,maps_url,place_id,scraped_at
1124,Taller Mecánico Benítez,Taller mecánico,Automotive,"Ceferino Ruíz Fernando De La Mora, 2300",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC5C+63 Fernando de la Mora,"
0981 489204",True,,False,True,4.4,13,Low,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitarios unisex,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,2,6.37,False,False,,,2026-01-31T08:07:16.409651
1125,Taller E.R,Taller de automóviles,Automotive,"MC7H+XMJ, Fernando de la Mora 110327",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
(021) 513 243",True,,False,True,4.4,16,Low,0,False,0,0,1,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,2,3.92,False,False,,,2026-01-31T08:07:37.205210
1126,Taller G. S,Taller de reparación de automóviles,Automotive,"MC6W+8MC, Panchito López, Fernando de la Mora 110320",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 557746",True,,False,True,4.8,45,Medium,1,True,0,1,0,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,60,1,0,3,3.8,False,False,,,2026-01-31T08:08:51.704915
1127,Automecánica Cristaldo,Taller mecánico,Automotive,"Santiago leguizamon entre Villa Hayes y Moro Fernando De La Mora, 1234",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC5J+JW Fernando de la Mora,"
0982 658150",True,,False,True,5.0,8,Low,0,False,0,0,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T08:09:12.299946
1128,Panaderia Asuncion,Cafetería,Food & Beverage,Asunción 001313,Asunción,Asunción,-25.3082416,-57.6216801,True,MCF2+5P Asunción,"
(021) 556 027",True,,False,True,4.6,363,High,3,True,0,3,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T08:10:14.944943
1129,Panadería Albert,Panadería,Food & Beverage,"MC7R+72V, Músicos del Chaco, Fernando de la Mora 110320",Asunción,Asunción,-25.3082416,-57.6216801,True,,,False,,False,True,5.0,4,Very Low,0,False,0,0,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T08:10:37.128043
1130,Heladería y Confitería Dulce Hogar,Panadería,Food & Beverage,"Rodriguez de Francia, Fernando de la Mora 110321",Asunción,Asunción,-25.3082416,-57.6216801,True,MC6Q+Q4 Fernando de la Mora,"
0982 974183",True,,False,True,5.0,7,Low,1,True,0,1,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T08:11:00.908314
1131,Panadería Don Mario,Panadería,Food & Beverage,"M9MR+6V2, Av. Dr. Fernando de la Mora esq, Asunción 001312",Asunción,Asunción,-25.3082416,-57.6216801,True,,"
(021) 550 559",True,,False,True,4.4,3383,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-31T08:11:27.400249
1132,Gabriel Panaderia,Panadería,Food & Beverage,"MC8J+G4C, Andrés Barbero, Fernando de la Mora 110326",Asunción,Asunción,-25.3082416,-57.6216801,True,,"
0981 265553",True,,False,True,4.4,223,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-31T08:11:54.679886
1133,Panadería Santa Angela - Calle Última,Panadería,Food & Beverage,"MCHQ+86V, Av. Defensores del Chaco, Asunción 110308",Asunción,Asunción,-25.3082416,-57.6216801,True,,"
(021) 508 067",True,,False,True,4.6,27,Low,4,True,0,4,2,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T08:12:21.299987
1134,Panaderia y confiteria L & M,Panadería,Food & Beverage,"Yeruti 224, Asunción 1919, Yeruti 224, Asunción 1919",Asunción,Asunción,-25.3082416,-57.6216801,True,MCHM+W5 Asunción,,False,,False,True,5.0,2,Very Low,1,True,0,1,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,1,0,3,3.35,False,False,,,2026-01-31T08:13:12.803265
1135,Oveja Negra,Panadería,Food & Beverage,"Federación Rusa 1194, Asunción 001527",Asunción,Asunción,-25.3082416,-57.6216801,True,PCCG+4R Asunción,"
0983 345745",True,,False,True,4.8,1000,High,4,True,0,4,0,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,70,2,0,3,5.1,False,False,,,2026-01-31T08:13:30.353008
1136,Panadería Santa Angela,Panadería,Food & Beverage,"MC9G+Q85, Asunción 001428",Asunción,Asunción,-25.3082416,-57.6216801,True,,"
0992 816817",True,,False,True,3.9,58,Medium,1,True,0,1,0,0,1,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,1,3.43,False,False,,,2026-01-31T08:13:57.394240
1137,Confitería La Babushka,Panadería,Food & Beverage,"Nazareth 624, Asunción 001422",Asunción,Asunción,-25.314838,-57.6323181,True,MCP4+38 Asunción,"
0972 801000",True,,False,True,4.7,232,High,3,True,0,3,2,0,1,True,7,False,,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T08:15:10.043805
1138,Panadería La Palmera SA,Panadería,Food & Beverage,"Nro 149 esquina Paraguay, Benjamin Constant &, Montevideo, Asunción",Asunción,Asunción,-25.2775887,-57.6768883,True,P9C6+XF Asunción,"
0991 833530",True,,False,True,4.4,843,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-31T08:15:34.409315
1139,Panadería Franco,Panadería,Food & Beverage,"MC89+VXH, Asunción 001430",Asunción,Asunción,-25.3328203,-57.6181312,True,,,False,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T08:15:58.302632
1140,Oveja Negra Panadería Recoleta,Panadería,Food & Beverage,"Cruz del Defensor 981, Asunción 001413",Asunción,Asunción,-25.3328203,-57.6181312,True,MCX9+73 Asunción,,False,,False,True,4.7,242,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,2,1,3,6.25,True,False,,,2026-01-31T08:16:23.706969
1141,HELENA LA PASTELERIA,Pastelería,Food & Beverage,"Guido Spano 3205 esq, Asunción 001405",Asunción,Asunción,-25.3328203,-57.6181312,True,MCWR+MJ Asunción,"
0971 987333",True,,False,True,4.9,63,Medium,2,True,0,2,2,0,0,True,7,False,,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T08:16:46.755811
1142,EL HORNERITO,Panadería,Food & Beverage,"Yatayty Corá casi, Fernando de la Mora 110324",Asunción,Asunción,-25.3328203,-57.6181312,True,MC6J+C8 Fernando de la Mora,,False,,False,True,5.0,1,Very Low,1,True,0,1,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,1,0,3,3.65,False,False,,,2026-01-31T08:17:09.296524
1143,El Harinero,Panadería,Food & Beverage,"Av. Colón 1.005 esq. Manduvirá Asunción, 1254",Asunción,Asunción,-25.3328203,-57.6181312,True,P983+5R Asunción,"
(021) 442 403",True,,False,True,4.4,1355,High,1,True,0,1,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,False,False,,,2026-01-31T08:17:34.514016
1144,Panetown,Cafetería,Food & Beverage,"P98W+GX5, Patria &, San Francisco, Asunción",Asunción,Asunción,-25.3328203,-57.6181312,True,,"
0982 000149",True,,False,True,4.4,278,High,4,True,0,4,2,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Es un poco difícil encontrar espacio,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-31T08:17:59.240641
1145,Panaderia Santa Angela,Panadería,Food & Beverage,"MC5F+X8G, Fernando de la Mora 110328",Asunción,Asunción,-25.3328203,-57.6181312,True,,"
0986 152685",True,,False,True,4.4,41,Medium,1,True,0,1,2,0,0,True,7,False,,False,,True,Solo dinero en efectivo,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,False,False,,,2026-01-31T08:18:21.218326
1146,Chaval Recoleta,Panadería,Food & Beverage,"Cruz Del Chaco 897 esq, Asunción 1416",Asunción,Asunción,-25.3328203,-57.6181312,True,MCX8+MW Asunción,"
0976 890359",True,,False,True,4.5,301,High,4,True,0,4,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T08:19:31.708729
1147,Confitería Hidalgo 2,Panadería,Food & Beverage,"Dr. Toribio Pacheco 6370, Asunción 001416",Asunción,Asunción,-25.3328203,-57.6181312,True,MCVJ+RJ Asunción,,False,,False,True,4.1,71,Medium,4,True,0,4,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,2,1,2,5.92,True,False,,,2026-01-31T08:19:53.500274
1148,Panadería KURITA S.R.L.,Panadería,Food & Beverage,"Av. Defensores del Chaco 235, Asunción 110308",Asunción,Asunción,-25.3328203,-57.6181312,True,MCHQ+52 Asunción,"
(021) 500 669",True,,False,True,5.0,6,Low,1,True,0,1,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T08:20:22.964255
1149,Panadería y Confitería Más masa,Panadería,Food & Beverage,Asunción 001227,Asunción,Asunción,-25.3328203,-57.6181312,True,M9XQ+7H Asunción,"
0984 752519",True,,False,True,4.5,113,High,2,True,0,2,2,0,1,True,7,True,Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T08:21:28.368809
1150,Pastelería Pozzi Gourmet,Pastelería,Food & Beverage,"Av. Boggiani 6690 Entre, R.I.18 Pitiantuta y, Asunción 1410",Asunción,Asunción,-25.3328203,-57.6181312,True,MCVP+72 Asunción,"
0981 541194",True,,False,True,4.9,32,Medium,3,True,0,3,3,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T08:21:51.754195
1151,OFRENDA Pastelería,Pastelería,Food & Beverage,"R.I. 5 Gral. Díaz 458, Asunción 001416",Asunción,Asunción,-25.3328203,-57.6181312,True,MCWJ+P4 Asunción,"
0982 573073",True,,False,True,5.0,31,Medium,3,True,0,3,3,0,0,True,7,True,Espacio accesible para personas en silla de ruedas; Bucle magnético de asistencia; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T08:22:15.841875
1152,Chiperia Kali,Panadería,Food & Beverage,"P92G+3F6, Asunción 001223",Asunción,Asunción,-25.3328203,-57.6181312,True,,"
0985 843008",True,,False,True,4.6,84,Medium,1,True,0,1,2,0,1,True,7,False,,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T08:22:42.973612
1153,Masapan,Restaurante,Food & Beverage,"Cnel. Felix Cabrera, Asunción 001407",Asunción,Asunción,-25.3328203,-57.6181312,True,PC4R+QF Asunción,"
(021) 660 772",True,,False,True,4.2,2374,High,2,True,0,2,0,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Tiene bar; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,2,3.77,False,False,,,2026-01-31T08:23:04.226503
1154,Confipan,Panadería,Food & Beverage,"Sgto. José León Gauto 641, Asunción 001206",Asunción,Asunción,-25.3328203,-57.6181312,True,PC93+5J Asunción,"
0984 806130",True,,False,True,4.4,1195,High,4,True,0,4,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-31T08:23:49.821949
1155,Begonia,Panadería,Food & Beverage,"Mayor Goldschmidt 7247, Asunción 1867",Asunción,Asunción,-25.3328203,-57.6181312,True,MCVR+2M Asunción,"
0982 112011",True,,False,True,4.5,160,High,2,True,0,2,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T08:24:33.465322
1156,Panadería Peripan,Panadería,Food & Beverage,"MCFG+Q4R, Tte. Jose Felix Lopez, Asunción 001428",Asunción,Asunción,-25.3328203,-57.6181312,True,,,False,,False,True,4.6,363,High,0,False,0,0,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T08:24:54.570984
1157,Melao,Panadería,Food & Beverage,,Asunción,Asunción,-25.3328203,-57.6181312,True,,"
0991 289877",True,,False,True,4.8,74,Medium,2,True,0,2,2,0,0,True,7,False,,False,,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,1,3,5.4,True,False,,,2026-01-31T08:25:21.267289
1158,Ña Masa,Pastelería,Food & Beverage,"Concejal Vargas 1368 casi, Asunción 001409",Asunción,Asunción,-25.3328203,-57.6181312,True,PC5W+23 Asunción,"
0991 797038",True,,False,True,4.9,65,Medium,4,True,0,4,3,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T08:25:45.159026
1159,Michael Bock Panaderia,Panadería,Food & Beverage,Asunción 001409,Asunción,Asunción,-25.3328203,-57.6181312,True,PC5M+6R Asunción,"
(021) 602 723",True,,False,True,4.2,39,Medium,4,True,0,4,0,0,0,True,7,False,,False,,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,2,0,2,4.77,False,False,,,2026-01-31T08:26:08.282529
1160,Ale Abente Pastelería,Pastelería,Food & Beverage,"Ava Chiripá 651, Asunción 0651",Asunción,Asunción,-25.3328203,-57.6181312,True,MCFF+P6 Asunción,"
0994 900400",True,,False,True,5.0,10,Low,2,True,0,2,3,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,True,False,,,2026-01-31T08:26:28.994790
1161,Panadería La Asuncena,Panadería,Food & Beverage,"Avay 202, Asunción 001102",Asunción,Asunción,-25.3328203,-57.6181312,True,P946+R6 Asunción,"
0994 984559",True,,False,True,4.9,38,Medium,2,True,0,2,3,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,True,Solo dinero en efectivo,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,True,False,,,2026-01-31T08:27:24.368093
1162,Hento Pan Py,Panadería,Food & Beverage,"M9RW+VVH Cami y Giu, Bartolome De Las Casas, Asunción 001231",Asunción,Asunción,-25.3328203,-57.6181312,True,,"
0994 107112",True,,False,True,4.9,18,Low,1,True,0,1,3,0,1,True,7,False,,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T08:27:53.275334
